player_url,minutes_played_20_21,minutes_played_21_22,minutes_played_22_23,minutes_played_23_24,player_age_23_24,num_lesiones_20_21,num_lesiones_21_22,num_lesiones_22_23,num_lesiones_23_24,dias_lesionado_20_21,dias_lesionado_21_22,dias_lesionado_22_23,dias_lesionado_23_24,lesiones_antes_20_21,dias_antes_20_21,tendencia_lesiones,prom_lesiones_ult_3,propension_lesion20_21,propension_lesion21_22,propension_lesion22_23,propension_lesion23_24,carga_total_minutos,total_lesiones_previas,player_age_23_24_cuadrado,pos_Central,pos_Delantero,pos_Lateral,pos_Mediocampo,pos_Volante ofensivo,lesionado_24_25
https://www.transfermarkt.com/abdallah-sima/profil/spieler/776798,0.0,0.0,2016.0,0.0,22.0,1.0,3.0,0.0,2.0,29,168,0,91,0.0,0,2.0,1.3333333333333333,29.0,168.0,0.0,91.0,2016.0,6.0,484.0,0,0,0,0,1,1
https://www.transfermarkt.com/abdallahi-mahmoud/profil/spieler/615636,65.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,0,0,0,23,0.0,0,2.0,0.0,0.0,0.0,0.0,23.0,65.0,2.0,529.0,0,0,0,0,1,0
https://www.transfermarkt.com/abde-damar/profil/spieler/632562,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,0,0,0,0,1,0
https://www.transfermarkt.com/abde-ezzalzouli/profil/spieler/724520,0.0,692.0,1903.0,1629.0,21.0,0.0,2.0,1.0,0.0,0,16,23,0,0.0,0,-1.0,1.0,0.0,0.023088023088023088,0.01207983193277311,0.0,4224.0,3.0,441.0,0,0,0,0,1,1
https://www.transfermarkt.com/abde-raihani/profil/spieler/860062,0.0,0.0,0.0,9.0,19.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,361.0,0,1,0,0,0,0
https://www.transfermarkt.com/abde-rebbach/profil/spieler/718034,0.0,0.0,0.0,809.0,24.0,0.0,0.0,0.0,1.0,0,0,0,4,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0049382716049382715,809.0,1.0,576.0,0,0,0,0,1,0
https://www.transfermarkt.com/abdel-abqar/profil/spieler/559979,0.0,45.0,0.0,2315.0,24.0,1.0,0.0,0.0,1.0,82,0,0,10,0.0,0,1.0,0.3333333333333333,82.0,0.0,0.0,0.004317789291882556,2360.0,2.0,576.0,1,0,0,0,0,1
https://www.transfermarkt.com/abdelhamid-ait-boudlal/profil/spieler/1134251,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,1,0,0,0,0,1
https://www.transfermarkt.com/abdelhamid-sabiri/profil/spieler/340394,0.0,892.0,1301.0,0.0,26.0,0.0,0.0,2.0,2.0,0,0,30,99,5.0,243,0.0,0.6666666666666666,0.0,0.0,0.02304147465437788,99.0,2193.0,4.0,676.0,0,0,0,0,1,0
https://www.transfermarkt.com/abdellah-baallal/profil/spieler/1028125,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,324.0,0,0,0,0,1,0
https://www.transfermarkt.com/abdenego-nankishi/profil/spieler/455662,0.0,0.0,0.0,0.0,20.0,0.0,4.0,1.0,2.0,0,114,65,42,0.0,0,1.0,1.6666666666666667,0.0,114.0,65.0,42.0,0.0,7.0,400.0,0,0,0,0,1,1
https://www.transfermarkt.com/abdon-prats/profil/spieler/177452,0.0,911.0,546.0,1836.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3293.0,0.0,900.0,0,1,0,0,0,0
https://www.transfermarkt.com/abdou-diallo/profil/spieler/229005,2539.0,1222.0,793.0,0.0,27.0,2.0,0.0,2.0,0.0,34,0,72,0,12.0,245,-2.0,1.3333333333333333,0.013385826771653543,0.0,0.0906801007556675,0.0,4554.0,4.0,729.0,1,0,0,0,0,1
https://www.transfermarkt.com/abdou-harroui/profil/spieler/416386,0.0,598.0,660.0,1185.0,25.0,1.0,2.0,0.0,2.0,5,55,0,145,2.0,8,2.0,1.0,5.0,0.09181969949916527,0.0,0.12225969645868466,2443.0,5.0,625.0,0,0,0,1,0,1
https://www.transfermarkt.com/abdoul-hate-bane/profil/spieler/534198,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,1,0,0,0,0,0
https://www.transfermarkt.com/abdoul-kader-bamba/profil/spieler/560725,992.0,0.0,201.0,637.0,29.0,0.0,0.0,2.0,0.0,0,0,46,0,1.0,23,-2.0,0.6666666666666666,0.0,0.0,0.22772277227722773,0.0,1830.0,2.0,841.0,0,0,0,0,1,1
https://www.transfermarkt.com/abdoul-kone/profil/spieler/1130445,0.0,0.0,0.0,196.0,18.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,324.0,1,0,0,0,0,1
https://www.transfermarkt.com/abdoul-ouattara/profil/spieler/991487,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0,0,0,0,1,1
https://www.transfermarkt.com/abdoulay-diaby/profil/spieler/148396,121.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,3.0,20,0,0,58,8.0,171,3.0,0.3333333333333333,0.16393442622950818,0.0,0.0,58.0,121.0,4.0,1024.0,0,0,0,0,1,0
https://www.transfermarkt.com/abdoulaye-bakayoko/profil/spieler/855615,0.0,308.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0,0,21,0,0.0,0,-1.0,0.3333333333333333,0.0,0.0,21.0,0.0,308.0,1.0,400.0,1,0,0,0,0,0
https://www.transfermarkt.com/abdoulaye-bamba/profil/spieler/62351,1553.0,519.0,1447.0,0.0,33.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3519.0,0.0,1089.0,1,0,0,0,0,0
https://www.transfermarkt.com/abdoulaye-camara/profil/spieler/1210116,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0,0,0,1,0,0
https://www.transfermarkt.com/abdoulaye-coulibaly/profil/spieler/639758,10.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,441.0,0,0,0,0,1,0
https://www.transfermarkt.com/abdoulaye-doucoure/profil/spieler/127187,2831.0,2826.0,1650.0,2759.0,30.0,1.0,1.0,1.0,1.0,65,43,52,27,2.0,250,0.0,1.0,0.022951977401129944,0.015210470463388751,0.031496062992125984,0.009782608695652175,10066.0,4.0,900.0,0,0,0,0,1,0
